history_id,started_at,ended_at,from_parking_lot,to_parking_lot,car,passengers_count,distance,user_id
202308_266,2023/8/30 5:07,2023/8/31 5:12,NAIST,STATION,iMiev01,1,5.288030249189960,164
202308_267,2023/8/30 11:21,2023/8/30 13:35,STATION,NAIST,iMiev02,2,26.343379943543000,189
202308_268,2023/8/30 12:27,2023/8/30 13:30,NAIST,NAIST,BMW (STAFF ONLY),2,5.2709616671501100,118
202308_269,2023/8/30 12:27,2023/8/31 0:08,NAIST,NAIST,SAKURA,1,26,123
202308_270,2023/8/30 14:21,2023/8/30 14:57,NAIST,STATION,iMiev02,1,2.1009988349158000,184
202308_271,2023/8/30 15:03,2023/8/30 19:39,STATION,NAIST,iMiev02,1,2.3837175079238400,149
202308_272,2023/8/30 17:21,2023/8/30 17:24,NAIST,NAIST,BMW (STAFF ONLY),1,-,9
202308_273,2023/8/30 17:23,2023/8/30 18:26,NAIST,NAIST,LEAF (STAFF ONLY),1,6.680925684646150,8
202308_274,2023/8/30 20:07,2023/8/30 22:34,NAIST,NAIST,iMiev02,4,26.19932385463290,189
202308_275,2023/8/30 23:01,2023/8/30 23:20,NAIST,NAIST,iMiev02,1,-,192
202308_276,2023/8/31 0:20,2023/8/31 4:10,NAIST,NAIST,SAKURA,2,17.33615536993530,189
202308_277,2023/8/31 5:34,2023/8/31 23:11,STATION,STATION,iMiev01,1,10.615872546006600,164
202308_278,2023/8/31 7:43,2023/8/31 9:48,NAIST,NAIST,SAKURA,1,5.608217686136790,176
202308_279,2023/8/31 10:21,2023/9/1 1:41,NAIST,NAIST,SAKURA,3,22.33386958518660,123
202308_280,2023/8/31 11:33,2023/9/1 2:31,NAIST,NAIST,iMiev02,1,3.760937048074340,156
202308_281,2023/8/31 12:01,2023/8/31 13:26,NAIST,NAIST,LEAF (STAFF ONLY),2,8.125839977,170
202308_282,2023/8/31 20:07,2023/8/31 21:10,NAIST,NAIST,LEAF (STAFF ONLY),1,6.646241060717940,118
202309_1,2023/9/1 3:44,2023/9/1 3:52,NAIST,NAIST,iMiev02,2,-,189
202309_2,2023/9/1 5:45,2023/9/1 7:57,NAIST,NAIST,LEAF (STAFF ONLY),1,2.490949864121020,130
202309_3,2023/9/1 8:41,2023/9/1 8:57,NAIST,NAIST,iMiev01,0,-,165
202309_4,2023/9/1 10:01,2023/9/1 20:27,NAIST,NAIST,iMiev02,4,7.1822491968890100,134
202309_5,2023/9/1 10:02,2023/9/1 20:44,NAIST,NAIST,SAKURA,2,26,123
202309_6,2023/9/1 10:21,2023/9/1 11:01,NAIST,NAIST,LEAF (STAFF ONLY),0,-,1
202309_7,2023/9/1 12:25,2023/9/1 14:50,NAIST,NAIST,iMiev01,1,-,140
202309_8,2023/9/1 12:30,2023/9/1 15:13,ATR,ATR,BMW (STAFF ONLY),1,2.045200854289160,168
202309_9,2023/9/1 15:04,2023/9/1 20:41,NAIST,NAIST,iMiev01,2,16.272152202244200,184
202309_10,2023/9/1 16:20,2023/9/1 16:22,NAIST,NAIST,LEAF (STAFF ONLY),0,-,1
202309_11,2023/9/1 19:02,2023/9/1 19:22,NAIST,NAIST,LEAF (STAFF ONLY),1,5.241736372617740,118
202309_12,2023/9/1 20:40,2023/9/1 23:00,NAIST,NAIST,iMiev02,1,5.117304892998940,140
202309_13,2023/9/1 21:00,2023/9/1 22:59,NAIST,NAIST,iMiev01,2,-,189
202309_14,2023/9/1 21:01,2023/9/1 23:21,NAIST,NAIST,SAKURA,2,27.403526407277500,46
202309_15,2023/9/1 23:21,2023/9/2 1:29,NAIST,NAIST,iMiev02,1,27.55367201823800,176
202309_16,2023/9/1 23:24,2023/9/2 1:44,NAIST,NAIST,iMiev01,2,8.467635609491780,162
202309_17,2023/9/2 0:07,2023/9/2 1:55,NAIST,NAIST,SAKURA,1,11.916128448212100,156
202309_18,2023/9/2 2:22,2023/9/2 3:57,NAIST,NAIST,SAKURA,2,10.317597891318200,189
202309_19,2023/9/2 9:20,2023/9/2 12:43,NAIST,NAIST,SAKURA,1,19.535780562737500,163
202309_20,2023/9/2 9:42,2023/9/2 13:07,NAIST,NAIST,iMiev01,3,13.964670343069900,152
202309_21,2023/9/2 11:00,2023/9/2 11:29,NAIST,NAIST,iMiev02,1,-,186
202309_22,2023/9/2 12:44,2023/9/2 19:43,NAIST,NAIST,LEAF (STAFF ONLY),2,56.03187572870480,122
202309_23,2023/9/2 12:56,2023/9/2 16:15,NAIST,NAIST,iMiev02,1,15.230910991724000,140
202309_24,2023/9/2 13:20,2023/9/2 16:44,NAIST,NAIST,iMiev01,2,10.14813030781010,189
202309_25,2023/9/2 14:01,2023/9/2 15:51,NAIST,NAIST,SAKURA,1,29.530120051089100,162
202309_26,2023/9/2 16:23,2023/9/2 19:22,NAIST,NAIST,iMiev02,2,13.67284877750810,67
202309_27,2023/9/2 16:41,2023/9/2 20:05,NAIST,NAIST,SAKURA,1,23,187
202309_28,2023/9/2 17:06,2023/9/2 20:54,NAIST,NAIST,iMiev01,1,18.916661139628000,123
202309_29,2023/9/2 19:43,2023/9/2 19:55,NAIST,NAIST,iMiev02,0,0.008812635,67
202309_30,2023/9/2 20:21,2023/9/2 21:03,NAIST,NAIST,LEAF (STAFF ONLY),1,5.000228738133850,118
202309_31,2023/9/2 22:00,2023/9/2 23:26,NAIST,NAIST,iMiev01,1,27.312118005908400,176
202309_32,2023/9/2 22:34,2023/9/3 0:16,NAIST,NAIST,SAKURA,1,20.717483802457500,187
202309_33,2023/9/2 23:06,2023/9/2 23:47,NAIST,NAIST,iMiev02,1,-,149
202309_34,2023/9/3 0:33,2023/9/3 0:34,NAIST,NAIST,SAKURA,0,-,174
202309_35,2023/9/3 7:22,2023/9/3 10:09,NAIST,NAIST,SAKURA,2,24,184
202309_36,2023/9/3 10:42,2023/9/3 11:39,NAIST,NAIST,iMiev02,1,5.984410562342890,162
202309_37,2023/9/3 10:45,2023/9/3 13:58,NAIST,NAIST,iMiev01,1,8.288740992255870,187
202309_38,2023/9/3 10:46,2023/9/3 11:11,NAIST,NAIST,SAKURA,1,-,192
202309_39,2023/9/3 11:00,2023/9/3 16:39,NAIST,NAIST,LEAF (STAFF ONLY),2,48.570755109564200,8
202309_40,2023/9/3 11:21,2023/9/3 20:49,NAIST,NAIST,SAKURA,1,25,123
202309_41,2023/9/3 11:43,2023/9/3 12:41,NAIST,NAIST,iMiev02,1,6.389531974,191
202309_42,2023/9/3 13:03,2023/9/3 16:10,NAIST,NAIST,iMiev02,1,4.088290635912570,189
202309_43,2023/9/3 14:48,2023/9/3 23:00,NAIST,NAIST,iMiev01,1,5.434745218167120,156
202309_44,2023/9/3 16:20,2023/9/3 17:52,NAIST,NAIST,iMiev02,3,5.772934274603840,184
202309_45,2023/9/3 18:46,2023/9/3 20:29,NAIST,NAIST,iMiev02,1,5.007973701687080,149
202309_46,2023/9/3 20:47,2023/9/3 22:48,NAIST,NAIST,iMiev02,1,-,189
202309_47,2023/9/3 21:02,2023/9/4 0:08,NAIST,NAIST,SAKURA,1,-,171
202309_48,2023/9/3 23:02,2023/9/4 1:51,NAIST,NAIST,iMiev02,1,9.586394504707010,189
202309_49,2023/9/4 9:00,2023/9/4 22:35,NAIST,NAIST,iMiev02,2,10.947736634436000,123
202309_50,2023/9/4 9:06,2023/9/4 21:59,NAIST,NAIST,SAKURA,1,-,165
202309_51,2023/9/4 11:42,2023/9/4 13:15,NAIST,NAIST,LEAF (STAFF ONLY),3,3.6542647756438600,2
202309_52,2023/9/4 11:56,2023/9/4 14:14,NAIST,NAIST,iMiev01,1,15.154469241550500,42
202309_53,2023/9/4 14:31,2023/9/4 14:53,NAIST,NAIST,LEAF (STAFF ONLY),1,0.8796371629035280,42
202309_54,2023/9/4 15:24,2023/9/4 18:20,NAIST,NAIST,iMiev01,1,19.18010690529410,46
202309_55,2023/9/4 18:40,2023/9/4 21:23,NAIST,NAIST,iMiev01,1,4.951888450595530,182
202309_56,2023/9/4 20:02,2023/9/4 20:50,NAIST,NAIST,LEAF (STAFF ONLY),1,11.459019892677600,118
202309_57,2023/9/4 21:44,2023/9/5 1:08,NAIST,NAIST,iMiev01,0,-,171
202309_58,2023/9/4 22:06,2023/9/4 23:31,NAIST,NAIST,SAKURA,1,-,187
202309_59,2023/9/4 23:13,2023/9/5 1:22,NAIST,NAIST,iMiev02,1,3.8017179754203200,189
202309_60,2023/9/5 8:54,2023/9/5 21:07,NAIST,NAIST,iMiev02,2,21.777541465073400,156
202309_61,2023/9/5 9:02,2023/9/6 0:16,NAIST,NAIST,iMiev01,4,24,149
202309_62,2023/9/5 11:08,2023/9/5 11:52,NAIST,NAIST,LEAF (STAFF ONLY),1,-,107
202309_63,2023/9/5 12:21,2023/9/5 12:49,ATR,ATR,BMW (STAFF ONLY),1,2.7289539077095100,169
202309_64,2023/9/5 15:46,2023/9/5 18:55,NAIST,NAIST,SAKURA,1,12.19228914630430,189
202309_65,2023/9/5 17:46,2023/9/6 1:08,NAIST,NAIST,LEAF (STAFF ONLY),2,16.37407772132860,38
202309_66,2023/9/5 19:08,2023/9/5 20:53,NAIST,NAIST,SAKURA,1,22.54850862446100,152
202309_67,2023/9/5 21:04,2023/9/6 0:12,NAIST,NAIST,SAKURA,2,29.459323637467100,176
202309_68,2023/9/6 1:03,2023/9/6 1:43,NAIST,NAIST,iMiev01,1,19.435717052466300,123
202309_69,2023/9/6 4:23,2023/9/6 4:36,NAIST,NAIST,iMiev01,1,-,189
202309_70,2023/9/6 4:42,2023/9/6 11:56,NAIST,NAIST,iMiev01,1,10.96992045237900,189
202309_71,2023/9/6 9:29,2023/9/6 19:14,NAIST,NAIST,SAKURA,1,-,164
202309_72,2023/9/6 9:50,2023/9/7 0:21,NAIST,NAIST,iMiev02,1,9.752009725438600,156
202309_73,2023/9/6 11:25,2023/9/6 14:35,NAIST,NAIST,LEAF (STAFF ONLY),1,44.808194808544200,137
202309_74,2023/9/6 12:18,2023/9/6 18:20,NAIST,NAIST,iMiev01,1,5.786990137460190,171
202309_75,2023/9/6 17:26,2023/9/6 17:28,NAIST,NAIST,LEAF (STAFF ONLY),1,-,9
202309_76,2023/9/6 18:40,2023/9/6 21:20,NAIST,NAIST,iMiev01,3,15.987019423451200,192
202309_77,2023/9/6 18:46,2023/9/6 22:01,NAIST,NAIST,LEAF (STAFF ONLY),4,4.578158181092910,130
202309_78,2023/9/6 19:41,2023/9/6 21:52,NAIST,NAIST,SAKURA,2,9.467025393800520,182
202309_79,2023/9/6 21:21,2023/9/7 0:11,NAIST,NAIST,iMiev01,2,13.241167247749700,183
202309_80,2023/9/6 22:28,2023/9/7 0:45,NAIST,NAIST,SAKURA,1,24,189
202309_81,2023/9/7 0:21,2023/9/7 1:09,NAIST,NAIST,iMiev01,1,8.195151229065060,162
202309_82,2023/9/7 5:01,2023/9/7 22:56,NAIST,NAIST,iMiev01,1,19.889830855019800,123
202309_83,2023/9/7 7:01,2023/9/7 8:34,NAIST,NAIST,LEAF (STAFF ONLY),1,-,106
202309_84,2023/9/7 9:05,2023/9/7 13:12,NAIST,NAIST,LEAF (STAFF ONLY),1,6.790190162199280,172
202309_85,2023/9/7 9:07,2023/9/7 13:24,NAIST,NAIST,iMiev02,2,6.883453199342750,189
202309_86,2023/9/7 13:41,2023/9/7 16:47,NAIST,NAIST,iMiev02,2,17.545409375638700,191
202309_87,2023/9/7 14:05,2023/9/7 16:48,ATR,ATR,BMW (STAFF ONLY),2,3.1349109944933200,158
202309_88,2023/9/7 16:21,2023/9/7 20:12,NAIST,NAIST,SAKURA,1,-,164
202309_89,2023/9/7 17:49,2023/9/7 19:38,NAIST,NAIST,iMiev02,1,0.018049852711051700,152
202309_90,2023/9/7 18:04,2023/9/7 20:25,NAIST,NAIST,LEAF (STAFF ONLY),4,9.891652874401890,116
202309_91,2023/9/7 20:02,2023/9/7 23:32,NAIST,NAIST,iMiev02,2,15.789459595915400,46
202309_92,2023/9/7 20:40,2023/9/8 9:19,NAIST,NAIST,SAKURA,2,29.824575266476100,184
202309_93,2023/9/7 21:42,2023/9/7 22:30,NAIST,NAIST,LEAF (STAFF ONLY),1,14.482079466751700,118
202309_94,2023/9/7 23:00,2023/9/8 0:18,NAIST,NAIST,iMiev01,1,9.722145936901240,189
202309_95,2023/9/8 7:53,2023/9/8 8:53,NAIST,NAIST,iMiev01,1,5.354296256984470,187
202309_96,2023/9/8 8:22,2023/9/8 19:53,NAIST,NAIST,iMiev02,1,5.111769670013050,123
202309_97,2023/9/8 11:08,2023/9/8 20:51,NAIST,NAIST,SAKURA,1,27.30338107985500,149
202309_98,2023/9/8 11:46,2023/9/8 13:03,NAIST,NAIST,LEAF (STAFF ONLY),1,11.130364558096500,137
202309_99,2023/9/8 11:51,2023/9/8 19:06,NAIST,NAIST,iMiev01,4,6.131812982479140,189
202309_100,2023/9/8 11:59,2023/9/8 13:13,ATR,ATR,BMW (STAFF ONLY),1,4.375391393097660,169
202309_101,2023/9/8 16:06,2023/9/8 21:18,NAIST,NAIST,LEAF (STAFF ONLY),1,41.71959115297730,172
202309_102,2023/9/8 19:20,2023/9/8 21:36,NAIST,NAIST,iMiev01,3,29.834139271134800,163
202309_103,2023/9/8 20:30,2023/9/9 1:39,NAIST,NAIST,iMiev02,1,5.219576593847360,189
202309_104,2023/9/8 22:00,2023/9/8 22:56,NAIST,NAIST,LEAF (STAFF ONLY),1,6.875377674,118
202309_105,2023/9/8 22:42,2023/9/8 23:51,NAIST,NAIST,iMiev01,2,27.425765276195000,176
202309_106,2023/9/9 1:40,2023/9/10 0:02,NAIST,NAIST,iMiev02,3,37.02531996675980,189
202309_107,2023/9/9 4:21,2023/9/9 18:53,NAIST,NAIST,iMiev01,1,21.22258579830860,123
202309_108,2023/9/9 8:05,2023/9/9 15:06,NAIST,NAIST,LEAF (STAFF ONLY),2,29.78239171250860,122
202309_109,2023/9/9 10:02,2023/9/9 13:18,NAIST,NAIST,SAKURA,1,13.529664274002900,125
202309_110,2023/9/9 13:21,2023/9/9 15:38,NAIST,NAIST,SAKURA,2,9.839436525341570,184
202309_111,2023/9/9 16:43,2023/9/9 22:32,NAIST,NAIST,SAKURA,3,10.199713231957200,149
202309_112,2023/9/9 19:01,2023/9/9 21:24,NAIST,NAIST,iMiev01,1,20.002428041270000,123
202309_113,2023/9/9 20:43,2023/9/9 23:19,NAIST,NAIST,LEAF (STAFF ONLY),1,24.27144557687200,122
202309_114,2023/9/9 21:43,2023/9/9 21:45,NAIST,NAIST,iMiev01,0,0.00869599,123
202309_115,2023/9/9 22:33,2023/9/10 2:54,NAIST,NAIST,iMiev01,1,4.565363025,140
202309_116,2023/9/9 22:44,2023/9/9 23:27,NAIST,NAIST,SAKURA,1,17.231447332416000,162
202309_117,2023/9/9 23:43,2023/9/10 19:37,NAIST,NAIST,LEAF (STAFF ONLY),1,87.78020402001280,172
202309_118,2023/9/10 2:44,2023/9/10 2:48,NAIST,NAIST,iMiev02,0,-,174
202309_119,2023/9/10 9:53,2023/9/10 13:23,NAIST,NAIST,iMiev01,1,10.589582498820500,67
202309_120,2023/9/10 10:28,2023/9/10 17:15,NAIST,NAIST,iMiev02,2,15.155624822872200,125
202309_121,2023/9/10 10:45,2023/9/10 12:56,NAIST,NAIST,SAKURA,1,20,191
202309_122,2023/9/10 13:39,2023/9/10 18:14,NAIST,NAIST,SAKURA,1,11.55083716665760,189
202309_123,2023/9/10 16:01,2023/9/10 17:52,NAIST,NAIST,iMiev01,1,4.905227727275390,182
202309_124,2023/9/10 17:07,2023/9/10 18:14,ATR,NAIST,BMW (STAFF ONLY),2,9.099719555571110,111
202309_125,2023/9/10 17:20,2023/9/10 20:49,NAIST,NAIST,iMiev02,1,7.853106874522470,163
202309_126,2023/9/10 19:13,2023/9/10 20:08,NAIST,NAIST,SAKURA,1,14.935587424529800,152
202309_127,2023/9/10 20:00,2023/9/10 21:32,NAIST,NAIST,iMiev01,2,12.255742345662900,125
202309_128,2023/9/10 21:28,2023/9/11 0:46,NAIST,NAIST,iMiev02,1,9.563993257197810,156
202309_129,2023/9/10 22:41,2023/9/10 23:56,NAIST,NAIST,iMiev01,1,8.859763675347730,162
202309_130,2023/9/11 6:02,2023/9/11 7:11,NAIST,NAIST,iMiev02,2,17.684773982541900,125
202309_131,2023/9/11 9:48,2023/9/11 21:40,NAIST,NAIST,iMiev01,1,7.808040030362290,164
202309_132,2023/9/11 11:40,2023/9/11 12:19,NAIST,NAIST,LEAF (STAFF ONLY),2,10.92657321636330,117
202309_133,2023/9/11 11:42,2023/9/11 12:04,NAIST,ATR,BMW (STAFF ONLY),1,4.9508591897805000,114
202309_134,2023/9/11 14:12,2023/9/11 18:19,NAIST,NAIST,iMiev02,1,5.555222355640100,184
202309_135,2023/9/11 16:21,2023/9/11 17:17,NAIST,NAIST,SAKURA,0,-,174
202309_136,2023/9/11 17:16,2023/9/11 19:20,NAIST,NAIST,LEAF (STAFF ONLY),1,8.396080833230560,6
202309_137,2023/9/11 17:38,2023/9/12 1:04,NAIST,NAIST,SAKURA,4,21.819980198997800,189
202309_138,2023/9/11 18:50,2023/9/11 19:56,NAIST,NAIST,iMiev02,1,15.789450725138700,46
202309_139,2023/9/11 20:21,2023/9/12 7:10,NAIST,NAIST,iMiev02,1,10.76265952164890,176
202309_140,2023/9/11 22:20,2023/9/11 23:02,NAIST,NAIST,iMiev01,1,11.56348681263940,125
202309_141,2023/9/12 8:40,2023/9/12 9:20,NAIST,NAIST,iMiev02,1,-,189
202309_142,2023/9/12 9:26,2023/9/12 12:26,NAIST,NAIST,SAKURA,2,29.59923466489290,125
202309_143,2023/9/12 9:32,2023/9/12 9:40,NAIST,NAIST,iMiev01,1,-,187
202309_144,2023/9/12 9:40,2023/9/12 19:03,NAIST,NAIST,iMiev01,1,1.0008474235324900,164
202309_145,2023/9/12 11:42,2023/9/12 16:29,NAIST,NAIST,iMiev02,1,-,189
202309_146,2023/9/12 11:49,2023/9/12 14:39,NAIST,NAIST,LEAF (STAFF ONLY),1,4.308567130429250,38
202309_147,2023/9/12 12:40,2023/9/12 15:03,NAIST,NAIST,SAKURA,2,28.304829806286500,182
202309_148,2023/9/12 15:21,2023/9/12 17:28,NAIST,NAIST,SAKURA,1,16.725395335313000,67
202309_149,2023/9/12 16:40,2023/9/12 21:56,NAIST,NAIST,iMiev02,4,29.190691694373700,140
202309_150,2023/9/12 17:05,2023/9/12 19:27,NAIST,NAIST,LEAF (STAFF ONLY),1,-,172
202309_151,2023/9/12 17:42,2023/9/12 22:28,NAIST,NAIST,SAKURA,2,25.18679212805620,183
202309_152,2023/9/12 19:21,2023/9/12 22:52,NAIST,NAIST,iMiev01,3,11.81257673637430,46
202309_153,2023/9/12 22:01,2023/9/13 2:08,NAIST,NAIST,iMiev02,4,12.728012125347500,189
202309_154,2023/9/12 22:42,2023/9/12 23:23,NAIST,NAIST,SAKURA,0,-,174
202309_155,2023/9/12 23:11,2023/9/12 23:56,NAIST,NAIST,iMiev01,1,8.807481342693060,162
202309_156,2023/9/13 9:02,2023/9/13 9:35,NAIST,NAIST,iMiev02,1,5.215683007278700,189
202309_157,2023/9/13 9:11,2023/9/13 21:01,NAIST,NAIST,iMiev01,1,7.305104794310160,164
202309_158,2023/9/13 12:43,2023/9/13 16:59,NAIST,NAIST,iMiev02,1,17.557270175994400,176
202309_159,2023/9/13 13:00,2023/9/13 20:27,NAIST,NAIST,SAKURA,1,20,184
202309_160,2023/9/13 16:19,2023/9/14 8:16,NAIST,NAIST,LEAF (STAFF ONLY),1,13.055158424293400,172
202309_161,2023/9/13 17:08,2023/9/13 18:23,NAIST,NAIST,iMiev02,1,5.343990408,187
202309_162,2023/9/13 19:17,2023/9/13 22:49,NAIST,NAIST,iMiev02,3,22.281267051363500,189
202309_163,2023/9/13 22:41,2023/9/13 23:04,NAIST,NAIST,iMiev01,3,3.722381450106710,116
202309_164,2023/9/14 5:42,2023/9/14 7:55,NAIST,NAIST,iMiev01,1,3.0441987941302100,130
202309_165,2023/9/14 9:01,2023/9/14 9:26,NAIST,NAIST,LEAF (STAFF ONLY),1,-,107
202309_166,2023/9/14 9:02,2023/9/14 19:29,NAIST,NAIST,iMiev01,1,9.504795728484650,164
202309_167,2023/9/14 11:26,2023/9/14 13:32,NAIST,NAIST,SAKURA,1,6.636243124042980,187
202309_168,2023/9/14 11:38,2023/9/14 14:31,NAIST,NAIST,iMiev02,2,5.694116281837300,189
202309_169,2023/9/14 11:47,2023/9/14 12:07,NAIST,NAIST,LEAF (STAFF ONLY),1,-,135
202309_170,2023/9/14 13:41,2023/9/14 16:13,NAIST,NAIST,LEAF (STAFF ONLY),2,20.037193723737900,8
202309_171,2023/9/14 14:42,2023/9/14 14:42,NAIST,NAIST,SAKURA,0,-,174
202309_172,2023/9/14 15:07,2023/9/14 17:17,NAIST,NAIST,SAKURA,1,21.869988384171300,187
202309_173,2023/9/14 16:42,2023/9/14 18:51,NAIST,NAIST,iMiev02,0,-,174
202309_174,2023/9/14 18:44,2023/9/14 20:23,NAIST,NAIST,LEAF (STAFF ONLY),2,13.42117105199120,8
202309_175,2023/9/14 19:40,2023/9/14 20:42,NAIST,NAIST,iMiev01,1,4.586958921084490,162
202309_176,2023/9/14 20:01,2023/9/14 22:22,NAIST,NAIST,iMiev02,2,10.988354977707700,189
202309_177,2023/9/14 20:41,2023/9/14 22:57,NAIST,NAIST,SAKURA,1,-,152
202309_178,2023/9/14 22:06,2023/9/14 22:50,NAIST,NAIST,LEAF (STAFF ONLY),1,5.787987709021470,118
202309_179,2023/9/15 0:52,2023/9/15 1:20,NAIST,NAIST,SAKURA,1,9.323369501,162
202309_180,2023/9/15 8:22,2023/9/15 10:05,NAIST,NAIST,SAKURA,1,22,187
202309_181,2023/9/15 9:40,2023/9/15 20:52,NAIST,NAIST,iMiev02,1,8.480997938628210,164
202309_182,2023/9/15 10:33,2023/9/16 0:11,NAIST,NAIST,SAKURA,1,27.445174059112600,156
202309_183,2023/9/15 11:29,2023/9/16 3:35,NAIST,NAIST,iMiev01,4,47.56443710905370,189
202309_184,2023/9/15 12:21,2023/9/15 13:11,ATR,ATR,BMW (STAFF ONLY),1,4.941819917352900,169
202309_185,2023/9/15 13:48,2023/9/15 15:11,NAIST,NAIST,LEAF (STAFF ONLY),1,7.083155855942910,130
202309_186,2023/9/15 16:33,2023/9/16 7:42,NAIST,NAIST,LEAF (STAFF ONLY),1,64.09353855258820,172
202309_187,2023/9/16 5:50,2023/9/16 6:48,NAIST,NAIST,iMiev01,1,17.614375660589900,116
202309_188,2023/9/16 11:01,2023/9/16 13:48,NAIST,NAIST,LEAF (STAFF ONLY),1,10.890197904413900,172
202309_189,2023/9/16 12:44,2023/9/16 15:22,NAIST,NAIST,iMiev01,2,13.423979947952600,125
202309_190,2023/9/16 13:14,2023/9/16 15:44,NAIST,NAIST,SAKURA,1,17.794979108041300,187
202309_191,2023/9/16 13:41,2023/9/16 21:35,NAIST,NAIST,iMiev02,2,18.865957152079100,184
202309_192,2023/9/16 15:42,2023/9/16 22:14,NAIST,NAIST,iMiev01,2,21.286927257410200,189
202309_193,2023/9/16 15:47,2023/9/16 20:05,NAIST,NAIST,LEAF (STAFF ONLY),3,29.18032051193490,122
202309_194,2023/9/16 16:40,2023/9/16 19:54,NAIST,NAIST,SAKURA,1,9.105419992,163
202309_195,2023/9/16 20:01,2023/9/16 21:38,NAIST,NAIST,SAKURA,2,14.732001847490700,125
202309_196,2023/9/17 2:00,2023/9/17 5:51,NAIST,NAIST,iMiev01,2,15.1785949,184
202309_197,2023/9/17 4:08,2023/9/17 4:33,NAIST,NAIST,LEAF (STAFF ONLY),1,5.267616350284480,118
202309_198,2023/9/17 6:00,2023/9/18 3:22,NAIST,NAIST,iMiev01,2,24.13231824227810,184
202309_199,2023/9/17 6:21,2023/9/17 18:23,NAIST,NAIST,SAKURA,2,17.744030353827500,189
202309_200,2023/9/17 10:00,2023/9/17 11:57,NAIST,NAIST,iMiev02,1,12.804041131089400,191
202309_201,2023/9/17 13:37,2023/9/18 0:31,NAIST,NAIST,iMiev02,1,10.725534930758700,156
202309_202,2023/9/17 15:35,2023/9/17 16:25,ATR,NAIST,BMW (STAFF ONLY),1,33.08096922195570,111
202309_203,2023/9/17 16:03,2023/9/17 18:32,NAIST,NAIST,LEAF (STAFF ONLY),1,9.786933013531010,118
202309_204,2023/9/17 18:41,2023/9/17 20:56,NAIST,NAIST,SAKURA,3,18.307618588727100,46
202309_205,2023/9/17 21:22,2023/9/18 0:15,NAIST,NAIST,SAKURA,2,26.14904058291790,176
202309_206,2023/9/18 0:36,2023/9/19 2:52,NAIST,NAIST,SAKURA,2,12.729028651258400,189
202309_207,2023/9/18 10:11,2023/9/18 13:30,NAIST,NAIST,iMiev01,1,5.024321765800400,125
202309_208,2023/9/18 10:21,2023/9/18 22:24,NAIST,NAIST,iMiev02,2,22.997475367793200,184
202309_209,2023/9/18 13:04,2023/9/18 17:32,NAIST,NAIST,LEAF (STAFF ONLY),1,134.39173736772100,6
202309_210,2023/9/18 13:20,2023/9/18 16:33,NAIST,NAIST,BMW (STAFF ONLY),1,12.004450460322500,122
202309_211,2023/9/18 13:51,2023/9/18 16:09,NAIST,NAIST,iMiev01,1,16.431818339266400,172
202309_212,2023/9/18 16:41,2023/9/18 18:30,NAIST,NAIST,iMiev01,2,14.85145673339980,46
202309_213,2023/9/18 18:21,2023/9/18 19:40,NAIST,NAIST,LEAF (STAFF ONLY),1,14.819305664904000,118
202309_214,2023/9/18 19:40,2023/9/18 21:12,NAIST,NAIST,iMiev01,4,13.50154552267800,67
202309_215,2023/9/18 21:20,2023/9/18 23:12,NAIST,NAIST,iMiev01,1,9.323519352296500,192
202309_216,2023/9/19 6:08,2023/9/19 9:36,NAIST,NAIST,SAKURA,2,6.165869060198320,157
202309_217,2023/9/19 7:02,2023/9/19 8:41,NAIST,NAIST,iMiev01,1,-,162
202309_218,2023/9/19 11:44,2023/9/19 13:45,NAIST,NAIST,iMiev01,1,5.829827769152880,187
202309_219,2023/9/19 14:22,2023/9/19 14:42,NAIST,NAIST,iMiev01,1,3.3777565179254000,181
202309_220,2023/9/19 15:20,2023/9/19 17:54,NAIST,NAIST,iMiev01,1,5.335371930523790,152
202309_221,2023/9/19 15:41,2023/9/19 19:59,NAIST,NAIST,LEAF (STAFF ONLY),3,2.861400188,130
202309_222,2023/9/19 15:42,2023/9/19 17:19,NAIST,NAIST,SAKURA,1,20,127
202309_223,2023/9/19 16:41,2023/9/19 17:45,NAIST,NAIST,iMiev02,0,-,174
202309_224,2023/9/19 17:41,2023/9/19 20:18,NAIST,NAIST,SAKURA,1,11.662099849208800,149
202309_225,2023/9/19 17:41,2023/9/19 19:15,NAIST,NAIST,BMW (STAFF ONLY),3,11.293902146130200,116
202309_226,2023/9/19 18:02,2023/9/19 20:08,NAIST,NAIST,iMiev01,1,9.841656296534340,174
202309_227,2023/9/19 18:20,2023/9/19 20:11,NAIST,NAIST,iMiev02,1,7.294399685150720,182
202309_228,2023/9/19 20:20,2023/9/19 21:32,NAIST,NAIST,SAKURA,1,22,192
202309_229,2023/9/19 22:46,2023/9/19 23:56,NAIST,NAIST,SAKURA,1,15.726662105507400,60
202309_230,2023/9/20 8:40,2023/9/20 16:54,NAIST,NAIST,SAKURA,2,29.877633934036000,184
202309_231,2023/9/20 12:01,2023/9/20 12:01,NAIST,NAIST,BMW (STAFF ONLY),1,-,107
202309_232,2023/9/20 12:06,2023/9/20 14:19,NAIST,NAIST,LEAF (STAFF ONLY),2,8.563138534,135
202309_233,2023/9/20 12:23,2023/9/20 14:29,NAIST,NAIST,BMW (STAFF ONLY),1,-,137
202309_234,2023/9/20 13:40,2023/9/20 20:07,NAIST,NAIST,iMiev02,1,7.7217363129049300,164
